Date,ESP0.DE_Open,ESP0.DE_High,ESP0.DE_Low,ESP0.DE_Close,ESP0.DE_Adj Close,ESP0.DE_Volume
2020-05-11,25.0,25.09000015258789,24.600000381469727,25.010000228881836,25.010000228881836,40597
2020-05-12,25.475000381469727,25.729999542236328,25.084999084472656,25.440000534057617,25.440000534057617,54404
2020-05-13,25.399999618530273,25.399999618530273,25.0,25.170000076293945,25.170000076293945,34487
2020-05-14,24.920000076293945,25.5049991607666,24.729999542236328,25.094999313354492,25.094999313354492,27710
2020-05-15,25.5,25.75,25.045000076293945,25.274999618530273,25.274999618530273,40326
2020-05-18,25.704999923706055,26.264999389648438,25.604999542236328,25.94499969482422,25.94499969482422,71628
2020-05-19,25.8799991607666,26.375,25.5,26.03499984741211,26.03499984741211,37985
2020-05-20,26.155000686645508,26.5,25.989999771118164,26.229999542236328,26.229999542236328,65525
2020-05-21,26.1299991607666,26.25,25.934999465942383,26.045000076293945,26.045000076293945,10826
2020-05-22,26.21500015258789,26.350000381469727,25.860000610351562,26.274999618530273,26.274999618530273,78335
2020-05-25,26.575000762939453,26.81999969482422,26.524999618530273,26.770000457763672,26.770000457763672,61537
2020-05-26,26.985000610351562,26.985000610351562,26.290000915527344,26.3799991607666,26.3799991607666,96734
2020-05-27,26.3700008392334,26.3700008392334,24.774999618530273,25.229999542236328,25.229999542236328,81189
2020-05-28,25.475000381469727,25.81999969482422,25.375,25.59000015258789,25.59000015258789,37309
2020-05-29,25.200000762939453,25.700000762939453,25.18000030517578,25.459999084472656,25.459999084472656,127503
2020-06-02,26.399999618530273,26.514999389648438,26.135000228881836,26.280000686645508,26.280000686645508,72043
2020-06-03,26.5,26.56999969482422,26.165000915527344,26.260000228881836,26.260000228881836,77530
2020-06-04,26.21500015258789,26.21500015258789,25.524999618530273,25.655000686645508,25.655000686645508,138000
2020-06-05,25.829999923706055,26.049999237060547,25.354999542236328,26.040000915527344,26.040000915527344,65372
2020-06-08,26.100000381469727,26.100000381469727,25.53499984741211,25.790000915527344,25.790000915527344,40556
2020-06-09,26.100000381469727,26.100000381469727,25.799999237060547,25.9950008392334,25.9950008392334,25996
2020-06-10,26.5,26.614999771118164,26.110000610351562,26.565000534057617,26.565000534057617,48598
2020-06-11,26.6299991607666,26.655000686645508,26.104999542236328,26.200000762939453,26.200000762939453,59363
2020-06-12,26.084999084472656,26.584999084472656,25.78499984741211,26.260000228881836,26.260000228881836,39453
2020-06-15,25.704999923706055,26.530000686645508,25.704999923706055,26.514999389648438,26.514999389648438,42188
2020-06-16,27.0,27.299999237060547,26.700000762939453,26.90999984741211,26.90999984741211,57587
2020-06-17,27.184999465942383,27.639999389648438,27.09000015258789,27.5,27.5,52435
2020-06-18,27.700000762939453,27.709999084472656,27.5,27.645000457763672,27.645000457763672,36850
2020-06-19,27.8700008392334,28.024999618530273,27.729999542236328,28.024999618530273,28.024999618530273,37023
2020-06-22,28.06999969482422,28.149999618530273,27.940000534057617,28.049999237060547,28.049999237060547,64792
2020-06-23,28.34000015258789,28.579999923706055,28.299999237060547,28.524999618530273,28.524999618530273,133639
2020-06-24,28.3799991607666,28.40999984741211,27.770000457763672,27.795000076293945,27.795000076293945,56932
2020-06-25,28.05500030517578,28.190000534057617,27.75,28.010000228881836,28.010000228881836,46355
2020-06-26,28.354999542236328,28.399999618530273,27.899999618530273,28.114999771118164,28.114999771118164,29905
2020-06-29,28.0,28.079999923706055,27.5049991607666,27.915000915527344,27.915000915527344,133498
2020-06-30,28.2549991607666,28.375,28.0,28.184999465942383,28.184999465942383,36397
2020-07-01,28.274999618530273,28.450000762939453,28.114999771118164,28.389999389648438,28.389999389648438,43905
2020-07-02,28.8799991607666,29.200000762939453,28.8799991607666,29.084999084472656,29.084999084472656,46851
2020-07-03,29.145000457763672,29.295000076293945,29.024999618530273,29.09000015258789,29.09000015258789,64887
2020-07-06,29.65999984741211,29.68000030517578,29.399999618530273,29.565000534057617,29.565000534057617,109252
2020-07-07,29.440000534057617,29.575000762939453,29.049999237060547,29.485000610351562,29.485000610351562,85868
2020-07-08,29.485000610351562,29.635000228881836,29.385000228881836,29.454999923706055,29.454999923706055,42413
2020-07-09,29.799999237060547,30.315000534057617,29.799999237060547,29.889999389648438,29.889999389648438,87043
2020-07-10,30.049999237060547,30.274999618530273,29.969999313354492,30.075000762939453,30.075000762939453,63105
2020-07-13,30.290000915527344,30.344999313354492,30.0,30.25,30.25,70491
2020-07-14,29.25,29.25,28.344999313354492,28.825000762939453,28.825000762939453,73680
2020-07-15,29.25,29.399999618530273,28.934999465942383,29.0,29.0,75574
2020-07-16,28.579999923706055,28.579999923706055,27.93000030517578,28.084999084472656,28.084999084472656,58673
2020-07-17,28.354999542236328,28.600000381469727,28.149999618530273,28.325000762939453,28.325000762939453,34615
2020-07-20,28.165000915527344,28.924999237060547,28.100000381469727,28.924999237060547,28.924999237060547,44347
2020-07-21,29.344999313354492,29.530000686645508,29.149999618530273,29.219999313354492,29.219999313354492,40159
2020-07-22,29.2549991607666,29.2549991607666,28.584999084472656,28.760000228881836,28.760000228881836,30524
2020-07-23,29.0,29.09000015258789,28.799999237060547,28.899999618530273,28.899999618530273,50490
2020-07-24,28.079999923706055,28.459999084472656,27.799999237060547,28.354999542236328,28.354999542236328,41398
2020-07-27,28.290000915527344,28.520000457763672,28.200000762939453,28.295000076293945,28.295000076293945,27955
2020-07-28,28.850000381469727,29.010000228881836,28.440000534057617,28.604999542236328,28.604999542236328,32653
2020-07-29,28.889999389648438,29.014999389648438,28.709999084472656,28.860000610351562,28.860000610351562,26245
2020-07-30,28.989999771118164,28.989999771118164,28.46500015258789,28.739999771118164,28.739999771118164,29577
2020-07-31,29.1200008392334,29.229999542236328,28.790000915527344,28.989999771118164,28.989999771118164,18644
2020-08-03,29.614999771118164,30.209999084472656,29.520000457763672,30.200000762939453,30.200000762939453,75196
2020-08-04,30.520000457763672,30.665000915527344,30.229999542236328,30.610000610351562,30.610000610351562,58255
2020-08-05,30.979999542236328,31.094999313354492,30.485000610351562,30.7450008392334,30.7450008392334,63719
2020-08-06,30.760000228881836,31.155000686645508,30.7549991607666,30.905000686645508,30.905000686645508,66433
2020-08-07,30.915000915527344,31.075000762939453,30.84000015258789,30.950000762939453,30.950000762939453,92841
2020-08-10,30.700000762939453,30.71500015258789,29.915000915527344,30.18000030517578,30.18000030517578,56119
2020-08-11,30.045000076293945,30.100000381469727,29.395000457763672,29.71500015258789,29.71500015258789,61340
2020-08-12,29.59000015258789,29.920000076293945,29.5,29.885000228881836,29.885000228881836,31798
2020-08-13,30.225000381469727,30.325000762939453,29.924999237060547,30.170000076293945,30.170000076293945,36225
2020-08-14,30.190000534057617,30.28499984741211,29.934999465942383,30.03499984741211,30.03499984741211,36327
2020-08-17,30.165000915527344,30.420000076293945,30.100000381469727,30.395000457763672,30.395000457763672,52763
2020-08-18,30.55500030517578,30.829999923706055,30.5,30.770000457763672,30.770000457763672,44758
2020-08-19,30.799999237060547,30.969999313354492,30.655000686645508,30.920000076293945,30.920000076293945,52021
2020-08-20,30.579999923706055,30.850000381469727,30.5049991607666,30.850000381469727,30.850000381469727,36285
2020-08-21,30.989999771118164,31.290000915527344,30.989999771118164,31.209999084472656,31.209999084472656,45019
2020-08-24,31.684999465942383,31.8700008392334,31.459999084472656,31.59000015258789,31.59000015258789,101070
2020-08-25,31.684999465942383,31.760000228881836,31.34000015258789,31.579999923706055,31.579999923706055,104013
2020-08-26,31.950000762939453,32.125,31.75,32.125,32.125,66295
2020-08-27,32.21500015258789,32.3650016784668,31.895000457763672,32.0,32.0,90610
2020-08-28,31.614999771118164,31.739999771118164,31.350000381469727,31.56999969482422,31.56999969482422,66366
2020-08-31,31.729999542236328,32.04999923706055,31.31999969482422,31.40999984741211,31.40999984741211,108491
2020-09-01,31.895000457763672,32.06999969482422,31.665000915527344,31.954999923706055,31.954999923706055,80865
2020-09-02,32.78499984741211,33.15999984741211,32.415000915527344,32.540000915527344,32.540000915527344,72122
2020-09-03,32.80500030517578,32.994998931884766,31.424999237060547,31.614999771118164,31.614999771118164,85843
2020-09-04,31.225000381469727,31.735000610351562,30.049999237060547,30.68000030517578,30.68000030517578,127761
2020-09-07,30.915000915527344,31.1200008392334,30.625,31.0,31.0,56291
2020-09-08,30.969999313354492,30.975000381469727,29.78499984741211,30.25,30.25,82754
2020-09-09,30.225000381469727,30.850000381469727,30.110000610351562,30.764999389648438,30.764999389648438,47135
2020-09-10,31.190000534057617,31.190000534057617,30.674999237060547,30.795000076293945,30.795000076293945,47775
2020-09-11,30.84000015258789,30.84000015258789,30.46500015258789,30.510000228881836,30.510000228881836,39294
2020-09-14,30.969999313354492,30.969999313354492,30.579999923706055,30.885000228881836,30.885000228881836,41127
2020-09-15,30.985000610351562,31.329999923706055,30.895000457763672,31.329999923706055,31.329999923706055,80207
2020-09-16,31.565000534057617,31.6299991607666,31.229999542236328,31.354999542236328,31.354999542236328,69864
2020-09-17,30.84000015258789,30.94499969482422,30.514999389648438,30.799999237060547,30.799999237060547,33629
2020-09-18,31.1200008392334,31.264999389648438,30.71500015258789,30.71500015258789,30.71500015258789,43220
2020-09-21,30.760000228881836,30.84000015258789,30.264999389648438,30.65999984741211,30.65999984741211,40852
2020-09-22,31.135000228881836,31.399999618530273,30.989999771118164,30.9950008392334,30.9950008392334,30288
2020-09-23,31.639999389648438,31.795000076293945,31.46500015258789,31.46500015258789,31.46500015258789,58833
2020-09-24,30.899999618530273,31.15999984741211,30.719999313354492,31.15999984741211,31.15999984741211,35547
2020-09-25,31.104999542236328,31.450000762939453,30.905000686645508,31.3700008392334,31.3700008392334,54963
2020-09-28,31.854999542236328,32.06999969482422,31.5,31.725000381469727,31.725000381469727,75368
2020-09-29,32.0,32.0,31.600000381469727,31.770000457763672,31.770000457763672,46727
2020-09-30,31.540000915527344,32.029998779296875,31.46500015258789,31.959999084472656,31.959999084472656,52207
2020-10-01,32.09000015258789,32.20000076293945,31.979999542236328,32.20000076293945,32.20000076293945,90100
2020-10-02,31.93000030517578,32.04499816894531,31.55500030517578,31.799999237060547,31.799999237060547,71673
2020-10-05,31.69499969482422,31.950000762939453,31.5049991607666,31.889999389648438,31.889999389648438,101799
2020-10-06,31.844999313354492,32.11000061035156,31.7450008392334,31.864999771118164,31.864999771118164,83894
2020-10-07,31.96500015258789,32.185001373291016,31.899999618530273,32.05500030517578,32.05500030517578,62735
2020-10-08,32.185001373291016,32.349998474121094,32.040000915527344,32.084999084472656,32.084999084472656,80253
2020-10-09,32.05500030517578,32.10499954223633,31.7549991607666,31.950000762939453,31.950000762939453,61236
2020-10-12,32.15999984741211,32.48500061035156,32.125,32.44499969482422,32.44499969482422,74678
2020-10-13,32.5,32.76499938964844,32.255001068115234,32.709999084472656,32.709999084472656,89136
2020-10-14,33.0,33.025001525878906,32.560001373291016,32.560001373291016,32.560001373291016,77188
2020-10-15,32.06999969482422,32.1150016784668,31.69499969482422,32.0099983215332,32.0099983215332,71617
2020-10-16,32.03499984741211,32.35499954223633,31.989999771118164,32.1349983215332,32.1349983215332,62019
2020-10-19,32.25,32.3650016784668,31.770000457763672,31.84000015258789,31.84000015258789,89410
2020-10-20,31.780000686645508,31.94499969482422,31.450000762939453,31.53499984741211,31.53499984741211,57703
2020-10-21,31.604999542236328,31.665000915527344,31.165000915527344,31.354999542236328,31.354999542236328,43494
2020-10-22,31.3799991607666,31.729999542236328,31.21500015258789,31.295000076293945,31.295000076293945,208456
2020-10-23,31.59000015258789,31.6200008392334,31.295000076293945,31.299999237060547,31.299999237060547,116900
2020-10-26,31.2450008392334,31.575000762939453,31.0049991607666,31.239999771118164,31.239999771118164,44075
2020-10-27,31.549999237060547,31.825000762939453,31.520000457763672,31.729999542236328,31.729999542236328,74493
2020-10-28,32.1150016784668,32.20000076293945,31.440000534057617,31.454999923706055,31.454999923706055,97243
2020-10-29,31.770000457763672,32.220001220703125,31.764999389648438,32.09000015258789,32.09000015258789,68195
2020-10-30,31.385000228881836,31.6200008392334,30.954999923706055,31.204999923706055,31.204999923706055,125020
2020-11-02,31.290000915527344,31.575000762939453,31.200000762939453,31.280000686645508,31.280000686645508,80838
2020-11-03,31.325000762939453,31.604999542236328,31.18000030517578,31.604999542236328,31.604999542236328,55029
2020-11-04,31.760000228881836,32.7599983215332,31.649999618530273,32.70500183105469,32.70500183105469,95760
2020-11-05,33.34000015258789,33.54999923706055,32.88999938964844,33.04999923706055,33.04999923706055,79973
2020-11-06,32.95500183105469,33.0,32.654998779296875,32.959999084472656,32.959999084472656,91233
2020-11-09,33.69499969482422,34.5,32.17499923706055,32.790000915527344,32.790000915527344,213593
2020-11-10,31.485000610351562,31.4950008392334,30.469999313354492,30.829999923706055,30.829999923706055,152170
2020-11-11,30.399999618530273,31.014999389648438,30.239999771118164,30.934999465942383,30.934999465942383,142414
2020-11-12,31.235000610351562,31.674999237060547,31.040000915527344,31.549999237060547,31.549999237060547,123820
2020-11-13,31.700000762939453,31.850000381469727,31.475000381469727,31.56999969482422,31.56999969482422,114185
2020-11-16,31.7450008392334,31.979999542236328,31.34000015258789,31.575000762939453,31.575000762939453,139840
2020-11-17,31.575000762939453,31.645000457763672,31.360000610351562,31.5,31.5,50462
2020-11-18,31.55500030517578,31.815000534057617,31.3799991607666,31.4950008392334,31.4950008392334,68452
2020-11-19,31.594999313354492,32.06999969482422,31.364999771118164,32.060001373291016,32.060001373291016,79893
2020-11-20,32.150001525878906,32.619998931884766,32.150001525878906,32.55500030517578,32.55500030517578,92276
2020-11-23,32.65999984741211,32.790000915527344,32.5,32.51499938964844,32.51499938964844,80094
2020-11-24,32.7400016784668,32.900001525878906,32.349998474121094,32.400001525878906,32.400001525878906,73705
2020-11-25,32.31999969482422,32.404998779296875,32.154998779296875,32.29499816894531,32.29499816894531,59343
2020-11-26,32.790000915527344,32.900001525878906,32.64500045776367,32.83000183105469,32.83000183105469,68050
2020-11-27,32.86000061035156,33.095001220703125,32.775001525878906,33.025001525878906,33.025001525878906,61275
2020-11-30,33.029998779296875,33.20000076293945,32.71500015258789,32.98500061035156,32.98500061035156,84707
2020-12-01,33.32500076293945,33.54999923706055,32.935001373291016,33.10499954223633,33.10499954223633,97347
2020-12-02,32.875,33.04999923706055,32.650001525878906,32.939998626708984,32.939998626708984,71607
2020-12-03,32.98500061035156,33.16999816894531,32.939998626708984,32.98500061035156,32.98500061035156,54178
2020-12-04,33.07500076293945,33.5,33.0,33.46500015258789,33.46500015258789,53703
2020-12-07,33.76499938964844,33.95000076293945,33.599998474121094,33.869998931884766,33.869998931884766,92727
2020-12-08,33.959999084472656,34.08000183105469,33.775001525878906,34.05500030517578,34.05500030517578,86382
2020-12-09,34.09000015258789,34.165000915527344,33.900001525878906,33.96500015258789,33.96500015258789,82062
2020-12-10,33.56999969482422,33.685001373291016,33.18000030517578,33.64500045776367,33.64500045776367,102111
2020-12-11,34.01499938964844,34.01499938964844,33.5,33.94499969482422,33.94499969482422,56176
2020-12-14,33.939998626708984,34.05500030517578,33.54999923706055,33.91999816894531,33.91999816894531,79328
2020-12-15,33.89500045776367,34.095001220703125,33.79499816894531,33.85499954223633,33.85499954223633,89200
2020-12-16,34.165000915527344,34.349998474121094,34.03499984741211,34.28499984741211,34.28499984741211,121917
2020-12-17,34.73500061035156,34.82500076293945,34.60499954223633,34.65999984741211,34.65999984741211,88717
2020-12-18,34.58000183105469,35.0,34.45500183105469,34.915000915527344,34.915000915527344,84797
2020-12-21,34.88999938964844,34.95000076293945,34.005001068115234,34.40999984741211,34.40999984741211,138458
2020-12-22,34.45000076293945,34.70000076293945,34.435001373291016,34.44499969482422,34.44499969482422,88728
2020-12-23,34.84000015258789,34.959999084472656,34.41999816894531,34.540000915527344,34.540000915527344,139504
2020-12-28,35.0,35.150001525878906,33.900001525878906,34.08000183105469,34.08000183105469,140113
2020-12-29,34.28499984741211,34.369998931884766,34.060001373291016,34.060001373291016,34.060001373291016,68080
2020-12-30,34.349998474121094,34.54499816894531,34.20000076293945,34.404998779296875,34.404998779296875,67651
2021-01-04,35.150001525878906,35.349998474121094,34.79999923706055,34.95000076293945,34.95000076293945,174053
2021-01-05,34.97999954223633,35.279998779296875,34.72999954223633,35.2599983215332,35.2599983215332,122866
2021-01-06,35.0099983215332,35.45000076293945,34.69499969482422,35.2599983215332,35.2599983215332,133841
2021-01-07,34.685001373291016,35.27000045776367,34.57500076293945,35.14500045776367,35.14500045776367,117788
2021-01-08,35.720001220703125,36.1150016784668,35.68000030517578,36.11000061035156,36.11000061035156,136304
2021-01-11,36.30500030517578,36.39500045776367,36.0,36.185001373291016,36.185001373291016,133899
2021-01-12,36.209999084472656,36.35499954223633,36.0099983215332,36.1150016784668,36.1150016784668,123104
2021-01-13,36.165000915527344,36.42499923706055,36.125,36.369998931884766,36.369998931884766,87787
2021-01-14,36.71500015258789,37.185001373291016,36.625,37.02000045776367,37.02000045776367,118201
2021-01-15,36.790000915527344,36.96500015258789,36.400001525878906,36.599998474121094,36.599998474121094,112455
2021-01-18,36.70000076293945,36.83000183105469,36.68000030517578,36.7599983215332,36.7599983215332,73542
2021-01-19,36.935001373291016,37.07500076293945,36.7599983215332,36.880001068115234,36.880001068115234,110383
2021-01-20,37.06999969482422,37.69499969482422,37.0,37.47999954223633,37.47999954223633,129395
2021-01-21,37.584999084472656,37.599998474121094,37.25,37.46500015258789,37.46500015258789,125392
2021-01-22,37.720001220703125,37.974998474121094,37.43000030517578,37.880001068115234,37.880001068115234,116139
2021-01-25,38.71500015258789,39.35499954223633,38.18000030517578,38.5099983215332,38.5099983215332,239180
2021-01-26,38.19499969482422,38.39500045776367,37.775001525878906,37.810001373291016,37.810001373291016,180302
2021-01-27,37.8650016784668,38.029998779296875,37.01499938964844,37.61000061035156,37.61000061035156,148656
2021-01-28,36.61000061035156,37.380001068115234,36.16999816894531,37.29999923706055,37.29999923706055,180050
2021-01-29,36.560001373291016,36.845001220703125,36.29499816894531,36.53499984741211,36.53499984741211,93643
2021-02-01,37.0,37.66999816894531,36.939998626708984,37.470001220703125,37.470001220703125,113596
2021-02-02,37.959999084472656,38.29499816894531,37.900001525878906,38.125,38.125,111858
2021-02-03,38.665000915527344,38.82500076293945,38.45500183105469,38.560001373291016,38.560001373291016,126381
2021-02-04,38.540000915527344,38.9900016784668,38.540000915527344,38.775001525878906,38.775001525878906,127864
2021-02-05,39.1349983215332,39.25,38.89500045776367,39.130001068115234,39.130001068115234,136062
2021-02-08,39.52000045776367,39.82500076293945,39.45000076293945,39.70000076293945,39.70000076293945,162108
2021-02-09,39.709999084472656,40.0,39.529998779296875,39.845001220703125,39.845001220703125,185800
2021-02-10,40.130001068115234,40.255001068115234,39.474998474121094,39.900001525878906,39.900001525878906,128634
2021-02-11,40.2599983215332,40.58000183105469,40.20000076293945,40.560001373291016,40.560001373291016,113655
2021-02-12,40.6150016784668,40.650001525878906,40.2400016784668,40.60499954223633,40.60499954223633,118625
2021-02-15,40.744998931884766,41.04499816894531,40.72999954223633,40.959999084472656,40.959999084472656,179662
2021-02-16,40.875,40.98500061035156,40.404998779296875,40.494998931884766,40.494998931884766,135385
2021-02-17,40.54999923706055,40.584999084472656,39.84000015258789,39.915000915527344,39.915000915527344,82560
2021-02-18,39.86000061035156,39.86000061035156,39.130001068115234,39.43000030517578,39.43000030517578,127553
2021-02-19,39.494998931884766,40.154998779296875,39.474998474121094,40.060001373291016,40.060001373291016,80679
2021-02-22,39.130001068115234,39.13999938964844,38.290000915527344,38.42499923706055,38.42499923706055,159621
2021-02-23,38.150001525878906,38.150001525878906,36.01499938964844,37.20500183105469,37.20500183105469,251597
2021-02-24,37.19499969482422,37.65999984741211,36.58000183105469,37.10499954223633,37.10499954223633,122433
2021-02-25,37.39500045776367,37.53499984741211,36.83000183105469,36.83000183105469,36.83000183105469,80089
2021-02-26,35.70000076293945,36.36000061035156,35.53499984741211,36.244998931884766,36.244998931884766,185791
2021-03-01,36.86000061035156,37.38999938964844,36.834999084472656,37.30500030517578,37.30500030517578,133703
2021-03-02,37.5,37.77000045776367,37.150001525878906,37.16999816894531,37.16999816894531,126185
2021-03-03,37.439998626708984,37.5,36.619998931884766,36.98500061035156,36.98500061035156,41072
2021-03-04,36.19499969482422,36.26499938964844,35.07500076293945,35.599998474121094,35.599998474121094,135985
2021-03-05,35.0,35.599998474121094,34.005001068115234,34.2400016784668,34.2400016784668,168158
2021-03-08,34.525001525878906,34.94499969482422,34.01499938964844,34.3650016784668,34.3650016784668,166802
2021-03-09,33.8849983215332,34.88999938964844,33.45500183105469,34.775001525878906,34.775001525878906,138619
2021-03-10,34.814998626708984,35.165000915527344,34.400001525878906,34.625,34.625,103464
2021-03-11,34.915000915527344,35.45500183105469,34.814998626708984,35.415000915527344,35.415000915527344,76199
2021-03-12,35.345001220703125,35.345001220703125,34.599998474121094,34.875,34.875,114933
2021-03-15,35.05500030517578,35.28499984741211,34.94499969482422,35.20000076293945,35.20000076293945,68098
2021-03-16,35.470001220703125,36.29999923706055,35.470001220703125,35.96500015258789,35.96500015258789,70231
2021-03-17,35.92499923706055,35.98500061035156,34.875,34.94499969482422,34.94499969482422,47676
2021-03-18,35.1349983215332,35.29999923706055,34.814998626708984,34.994998931884766,34.994998931884766,48330
2021-03-19,34.724998474121094,34.90999984741211,34.54999923706055,34.904998779296875,34.904998779296875,52037
2021-03-22,35.0,35.22999954223633,34.834999084472656,35.20500183105469,35.20500183105469,47727
2021-03-23,35.04499816894531,35.20000076293945,34.86000061035156,35.1150016784668,35.1150016784668,34651
2021-03-24,34.935001373291016,35.20000076293945,34.29999923706055,34.3849983215332,34.3849983215332,57855
2021-03-25,34.0,34.20000076293945,33.53499984741211,34.119998931884766,34.119998931884766,109077
2021-03-26,34.27000045776367,34.72999954223633,34.099998474121094,34.54999923706055,34.54999923706055,46595
2021-03-29,34.58000183105469,34.8650016784668,34.44499969482422,34.654998779296875,34.654998779296875,37563
2021-03-30,34.755001068115234,34.875,34.32500076293945,34.869998931884766,34.869998931884766,29509
2021-03-31,34.83000183105469,35.415000915527344,34.71500015258789,35.415000915527344,35.415000915527344,58910
2021-04-01,35.76499938964844,36.44499969482422,35.70500183105469,36.18000030517578,36.18000030517578,68418
