Date,GADGX_Open,GADGX_High,GADGX_Low,GADGX_Close,GADGX_Adj Close,GADGX_Volume
2017-02-07,11.0600004196167,11.0600004196167,11.0600004196167,11.0600004196167,10.111282348632812,0
2017-02-08,11.069999694824219,11.069999694824219,11.069999694824219,11.069999694824219,10.12042236328125,0
2017-02-09,11.130000114440918,11.130000114440918,11.130000114440918,11.130000114440918,10.175277709960938,0
2017-02-10,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,10.193560600280762,0
2017-02-13,11.1899995803833,11.1899995803833,11.1899995803833,11.1899995803833,10.230130195617676,0
2017-02-14,11.229999542236328,11.229999542236328,11.229999542236328,11.229999542236328,10.266698837280273,0
2017-02-15,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,10.294122695922852,0
2017-02-16,11.25,11.25,11.25,11.25,10.284985542297363,0
2017-02-17,11.25,11.25,11.25,11.25,10.284985542297363,0
2017-02-21,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,10.330697059631348,0
2017-02-22,11.279999732971191,11.279999732971191,11.279999732971191,11.279999732971191,10.312408447265625,0
2017-02-23,11.279999732971191,11.279999732971191,11.279999732971191,11.279999732971191,10.312408447265625,0
2017-02-24,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,10.294122695922852,0
2017-02-27,11.270000457763672,11.270000457763672,11.270000457763672,11.270000457763672,10.303267478942871,0
2017-02-28,11.25,11.25,11.25,11.25,10.284985542297363,0
2017-03-01,11.350000381469727,11.350000381469727,11.350000381469727,11.350000381469727,10.376405715942383,0
2017-03-02,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,10.330697059631348,0
2017-03-03,11.319999694824219,11.319999694824219,11.319999694824219,11.319999694824219,10.348978042602539,0
2017-03-06,11.319999694824219,11.319999694824219,11.319999694824219,11.319999694824219,10.348978042602539,0
2017-03-07,11.279999732971191,11.279999732971191,11.279999732971191,11.279999732971191,10.312408447265625,0
2017-03-08,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,10.27584171295166,0
2017-03-09,11.229999542236328,11.229999542236328,11.229999542236328,11.229999542236328,10.266698837280273,0
2017-03-10,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,10.294122695922852,0
2017-03-13,11.289999961853027,11.289999961853027,11.289999961853027,11.289999961853027,10.321552276611328,0
2017-03-14,11.25,11.25,11.25,11.25,10.284985542297363,0
2017-03-15,11.34000015258789,11.34000015258789,11.34000015258789,11.34000015258789,10.367263793945312,0
2017-03-16,11.350000381469727,11.350000381469727,11.350000381469727,11.350000381469727,10.376405715942383,0
2017-03-17,11.350000381469727,11.350000381469727,11.350000381469727,11.350000381469727,10.376405715942383,0
2017-03-20,11.34000015258789,11.34000015258789,11.34000015258789,11.34000015258789,10.367263793945312,0
2017-03-21,11.229999542236328,11.229999542236328,11.229999542236328,11.229999542236328,10.266698837280273,0
2017-03-22,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,10.27584171295166,0
2017-03-23,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,10.27584171295166,0
2017-03-24,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,10.294122695922852,0
2017-03-27,11.25,11.25,11.25,11.25,10.284985542297363,0
2017-03-28,11.3100004196167,11.3100004196167,11.3100004196167,11.3100004196167,10.339838027954102,0
2017-03-29,11.329999923706055,11.329999923706055,11.329999923706055,11.329999923706055,10.358120918273926,0
2017-03-30,11.319999694824219,11.319999694824219,11.319999694824219,11.319999694824219,10.370946884155273,0
2017-03-31,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,10.352624893188477,0
2017-04-03,11.279999732971191,11.279999732971191,11.279999732971191,11.279999732971191,10.334300994873047,0
2017-04-04,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,10.352624893188477,0
2017-04-05,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,10.29765510559082,0
2017-04-06,11.270000457763672,11.270000457763672,11.270000457763672,11.270000457763672,10.325139999389648,0
2017-04-07,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,10.315978050231934,0
2017-04-10,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,10.315978050231934,0
2017-04-11,11.270000457763672,11.270000457763672,11.270000457763672,11.270000457763672,10.325139999389648,0
2017-04-12,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,10.29765510559082,0
2017-04-13,11.170000076293945,11.170000076293945,11.170000076293945,11.170000076293945,10.233524322509766,0
2017-04-17,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,10.29765510559082,0
2017-04-18,11.210000038146973,11.210000038146973,11.210000038146973,11.210000038146973,10.27016830444336,0
2017-04-19,11.1899995803833,11.1899995803833,11.1899995803833,11.1899995803833,10.251846313476562,0
2017-04-20,11.25,11.25,11.25,11.25,10.306818008422852,0
2017-04-21,11.229999542236328,11.229999542236328,11.229999542236328,11.229999542236328,10.288493156433105,0
2017-04-24,11.359999656677246,11.359999656677246,11.359999656677246,11.359999656677246,10.407596588134766,0
2017-04-25,11.430000305175781,11.430000305175781,11.430000305175781,11.430000305175781,10.471726417541504,0
2017-04-26,11.420000076293945,11.420000076293945,11.420000076293945,11.420000076293945,10.462563514709473,0
2017-04-27,11.430000305175781,11.430000305175781,11.430000305175781,11.430000305175781,10.471726417541504,0
2017-04-28,11.399999618530273,11.399999618530273,11.399999618530273,11.399999618530273,10.44424057006836,0
2017-05-01,11.430000305175781,11.430000305175781,11.430000305175781,11.430000305175781,10.471726417541504,0
2017-05-02,11.449999809265137,11.449999809265137,11.449999809265137,11.449999809265137,10.490050315856934,0
2017-05-03,11.420000076293945,11.420000076293945,11.420000076293945,11.420000076293945,10.462563514709473,0
2017-05-04,11.399999618530273,11.399999618530273,11.399999618530273,11.399999618530273,10.44424057006836,0
2017-05-05,11.460000038146973,11.460000038146973,11.460000038146973,11.460000038146973,10.4992094039917,0
2017-05-08,11.460000038146973,11.460000038146973,11.460000038146973,11.460000038146973,10.4992094039917,0
2017-05-09,11.4399995803833,11.4399995803833,11.4399995803833,11.4399995803833,10.480887413024902,0
2017-05-10,11.479999542236328,11.479999542236328,11.479999542236328,11.479999542236328,10.517532348632812,0
2017-05-11,11.449999809265137,11.449999809265137,11.449999809265137,11.449999809265137,10.490050315856934,0
2017-05-12,11.449999809265137,11.449999809265137,11.449999809265137,11.449999809265137,10.490050315856934,0
2017-05-15,11.5,11.5,11.5,11.5,10.535857200622559,0
2017-05-16,11.510000228881836,11.510000228881836,11.510000228881836,11.510000228881836,10.54502010345459,0
2017-05-17,11.34000015258789,11.34000015258789,11.34000015258789,11.34000015258789,10.38927173614502,0
2017-05-18,11.350000381469727,11.350000381469727,11.350000381469727,11.350000381469727,10.398433685302734,0
2017-05-19,11.430000305175781,11.430000305175781,11.430000305175781,11.430000305175781,10.471726417541504,0
2017-05-22,11.470000267028809,11.470000267028809,11.470000267028809,11.470000267028809,10.508370399475098,0
2017-05-23,11.489999771118164,11.489999771118164,11.489999771118164,11.489999771118164,10.526695251464844,0
2017-05-24,11.5,11.5,11.5,11.5,10.535857200622559,0
2017-05-25,11.510000228881836,11.510000228881836,11.510000228881836,11.510000228881836,10.54502010345459,0
2017-05-26,11.5,11.5,11.5,11.5,10.535857200622559,0
2017-05-30,11.470000267028809,11.470000267028809,11.470000267028809,11.470000267028809,10.508370399475098,0
2017-05-31,11.470000267028809,11.470000267028809,11.470000267028809,11.470000267028809,10.508370399475098,0
2017-06-01,11.539999961853027,11.539999961853027,11.539999961853027,11.539999961853027,10.572501182556152,0
2017-06-02,11.569999694824219,11.569999694824219,11.569999694824219,11.569999694824219,10.59998893737793,0
2017-06-05,11.550000190734863,11.550000190734863,11.550000190734863,11.550000190734863,10.581663131713867,0
2017-06-06,11.529999732971191,11.529999732971191,11.529999732971191,11.529999732971191,10.563342094421387,0
2017-06-07,11.520000457763672,11.520000457763672,11.520000457763672,11.520000457763672,10.554181098937988,0
2017-06-08,11.529999732971191,11.529999732971191,11.529999732971191,11.529999732971191,10.563342094421387,0
2017-06-09,11.529999732971191,11.529999732971191,11.529999732971191,11.529999732971191,10.563342094421387,0
2017-06-12,11.520000457763672,11.520000457763672,11.520000457763672,11.520000457763672,10.554181098937988,0
2017-06-13,11.569999694824219,11.569999694824219,11.569999694824219,11.569999694824219,10.59998893737793,0
2017-06-14,11.529999732971191,11.529999732971191,11.529999732971191,11.529999732971191,10.563342094421387,0
2017-06-15,11.489999771118164,11.489999771118164,11.489999771118164,11.489999771118164,10.526695251464844,0
2017-06-16,11.520000457763672,11.520000457763672,11.520000457763672,11.520000457763672,10.554181098937988,0
2017-06-19,11.569999694824219,11.569999694824219,11.569999694824219,11.569999694824219,10.59998893737793,0
2017-06-20,11.489999771118164,11.489999771118164,11.489999771118164,11.489999771118164,10.526695251464844,0
2017-06-21,11.470000267028809,11.470000267028809,11.470000267028809,11.470000267028809,10.508370399475098,0
2017-06-22,11.479999542236328,11.479999542236328,11.479999542236328,11.479999542236328,10.517532348632812,0
2017-06-23,11.520000457763672,11.520000457763672,11.520000457763672,11.520000457763672,10.554181098937988,0
2017-06-26,11.539999961853027,11.539999961853027,11.539999961853027,11.539999961853027,10.572501182556152,0
2017-06-27,11.489999771118164,11.489999771118164,11.489999771118164,11.489999771118164,10.526695251464844,0
2017-06-28,11.579999923706055,11.579999923706055,11.579999923706055,11.579999923706055,10.609148979187012,0
2017-06-29,11.470000267028809,11.470000267028809,11.470000267028809,11.470000267028809,10.508370399475098,0
2017-06-30,11.479999542236328,11.479999542236328,11.479999542236328,11.479999542236328,10.558032989501953,0
2017-07-03,11.529999732971191,11.529999732971191,11.529999732971191,11.529999732971191,10.604019165039062,0
2017-07-05,11.510000228881836,11.510000228881836,11.510000228881836,11.510000228881836,10.585628509521484,0
2017-07-06,11.430000305175781,11.430000305175781,11.430000305175781,11.430000305175781,10.512052536010742,0
2017-07-07,11.470000267028809,11.470000267028809,11.470000267028809,11.470000267028809,10.548837661743164,0
2017-07-10,11.479999542236328,11.479999542236328,11.479999542236328,11.479999542236328,10.558032989501953,0
2017-07-11,11.5,11.5,11.5,11.5,10.57642936706543,0
2017-07-12,11.569999694824219,11.569999694824219,11.569999694824219,11.569999694824219,10.640809059143066,0
2017-07-13,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,10.668397903442383,0
2017-07-14,11.649999618530273,11.649999618530273,11.649999618530273,11.649999618530273,10.714383125305176,0
2017-07-17,11.649999618530273,11.649999618530273,11.649999618530273,11.649999618530273,10.714383125305176,0
2017-07-18,11.649999618530273,11.649999618530273,11.649999618530273,11.649999618530273,10.714383125305176,0
2017-07-19,11.710000038146973,11.710000038146973,11.710000038146973,11.710000038146973,10.769563674926758,0
2017-07-20,11.710000038146973,11.710000038146973,11.710000038146973,11.710000038146973,10.769563674926758,0
2017-07-21,11.670000076293945,11.670000076293945,11.670000076293945,11.670000076293945,10.73277759552002,0
2017-07-24,11.670000076293945,11.670000076293945,11.670000076293945,11.670000076293945,10.73277759552002,0
2017-07-25,11.699999809265137,11.699999809265137,11.699999809265137,11.699999809265137,10.760367393493652,0
2017-07-26,11.710000038146973,11.710000038146973,11.710000038146973,11.710000038146973,10.769563674926758,0
2017-07-27,11.710000038146973,11.710000038146973,11.710000038146973,11.710000038146973,10.769563674926758,0
2017-07-28,11.6899995803833,11.6899995803833,11.6899995803833,11.6899995803833,10.751169204711914,0
2017-07-31,11.6899995803833,11.6899995803833,11.6899995803833,11.6899995803833,10.751169204711914,0
2017-08-01,11.729999542236328,11.729999542236328,11.729999542236328,11.729999542236328,10.787956237792969,0
2017-08-02,11.720000267028809,11.720000267028809,11.720000267028809,11.720000267028809,10.778759956359863,0
2017-08-03,11.6899995803833,11.6899995803833,11.6899995803833,11.6899995803833,10.751169204711914,0
2017-08-04,11.710000038146973,11.710000038146973,11.710000038146973,11.710000038146973,10.769563674926758,0
2017-08-07,11.720000267028809,11.720000267028809,11.720000267028809,11.720000267028809,10.778759956359863,0
2017-08-08,11.680000305175781,11.680000305175781,11.680000305175781,11.680000305175781,10.741972923278809,0
2017-08-09,11.670000076293945,11.670000076293945,11.670000076293945,11.670000076293945,10.73277759552002,0
2017-08-10,11.520000457763672,11.520000457763672,11.520000457763672,11.520000457763672,10.594823837280273,0
2017-08-11,11.510000228881836,11.510000228881836,11.510000228881836,11.510000228881836,10.585628509521484,0
2017-08-14,11.619999885559082,11.619999885559082,11.619999885559082,11.619999885559082,10.686793327331543,0
2017-08-15,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,10.668397903442383,0
2017-08-16,11.619999885559082,11.619999885559082,11.619999885559082,11.619999885559082,10.686793327331543,0
2017-08-17,11.5,11.5,11.5,11.5,10.57642936706543,0
2017-08-18,11.5,11.5,11.5,11.5,10.57642936706543,0
2017-08-21,11.5,11.5,11.5,11.5,10.57642936706543,0
2017-08-22,11.59000015258789,11.59000015258789,11.59000015258789,11.59000015258789,10.659201622009277,0
2017-08-23,11.569999694824219,11.569999694824219,11.569999694824219,11.569999694824219,10.640809059143066,0
2017-08-24,11.579999923706055,11.579999923706055,11.579999923706055,11.579999923706055,10.650003433227539,0
2017-08-25,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,10.668397903442383,0
2017-08-28,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,10.668397903442383,0
2017-08-29,11.59000015258789,11.59000015258789,11.59000015258789,11.59000015258789,10.659201622009277,0
2017-08-30,11.630000114440918,11.630000114440918,11.630000114440918,11.630000114440918,10.695987701416016,0
2017-08-31,11.699999809265137,11.699999809265137,11.699999809265137,11.699999809265137,10.760367393493652,0
2017-09-01,11.720000267028809,11.720000267028809,11.720000267028809,11.720000267028809,10.778759956359863,0
2017-09-05,11.649999618530273,11.649999618530273,11.649999618530273,11.649999618530273,10.714383125305176,0
2017-09-06,11.6899995803833,11.6899995803833,11.6899995803833,11.6899995803833,10.751169204711914,0
2017-09-07,11.710000038146973,11.710000038146973,11.710000038146973,11.710000038146973,10.769563674926758,0
2017-09-08,11.6899995803833,11.6899995803833,11.6899995803833,11.6899995803833,10.751169204711914,0
2017-09-11,11.800000190734863,11.800000190734863,11.800000190734863,11.800000190734863,10.852334976196289,0
2017-09-12,11.829999923706055,11.829999923706055,11.829999923706055,11.829999923706055,10.879927635192871,0
2017-09-13,11.84000015258789,11.84000015258789,11.84000015258789,11.84000015258789,10.889124870300293,0
2017-09-14,11.84000015258789,11.84000015258789,11.84000015258789,11.84000015258789,10.889124870300293,0
2017-09-15,11.859999656677246,11.859999656677246,11.859999656677246,11.859999656677246,10.907516479492188,0
2017-09-18,11.890000343322754,11.890000343322754,11.890000343322754,11.890000343322754,10.935107231140137,0
2017-09-19,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,10.944305419921875,0
2017-09-20,11.90999984741211,11.90999984741211,11.90999984741211,11.90999984741211,10.953503608703613,0
2017-09-21,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,10.916715621948242,0
2017-09-22,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,10.944305419921875,0
2017-09-25,11.880000114440918,11.880000114440918,11.880000114440918,11.880000114440918,10.925909996032715,0
2017-09-26,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,10.916715621948242,0
2017-09-27,11.90999984741211,11.90999984741211,11.90999984741211,11.90999984741211,10.953503608703613,0
2017-09-28,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,10.962738990783691,0
2017-09-29,11.90999984741211,11.90999984741211,11.90999984741211,11.90999984741211,11.046210289001465,0
2017-10-02,11.9399995803833,11.9399995803833,11.9399995803833,11.9399995803833,11.0740327835083,0
2017-10-03,11.970000267028809,11.970000267028809,11.970000267028809,11.970000267028809,11.101858139038086,0
2017-10-04,11.960000038146973,11.960000038146973,11.960000038146973,11.960000038146973,11.092583656311035,0
2017-10-05,11.989999771118164,11.989999771118164,11.989999771118164,11.989999771118164,11.120406150817871,0
2017-10-06,11.979999542236328,11.979999542236328,11.979999542236328,11.979999542236328,11.111133575439453,0
2017-10-09,11.970000267028809,11.970000267028809,11.970000267028809,11.970000267028809,11.101858139038086,0
2017-10-10,12.010000228881836,12.010000228881836,12.010000228881836,12.010000228881836,11.138957023620605,0
2017-10-11,12.029999732971191,12.029999732971191,12.029999732971191,12.029999732971191,11.157506942749023,0
2017-10-12,12.020000457763672,12.020000457763672,12.020000457763672,12.020000457763672,11.148233413696289,0
2017-10-13,12.020000457763672,12.020000457763672,12.020000457763672,12.020000457763672,11.148233413696289,0
2017-10-16,12.039999961853027,12.039999961853027,12.039999961853027,12.039999961853027,11.166781425476074,0
2017-10-17,12.029999732971191,12.029999732971191,12.029999732971191,12.029999732971191,11.157506942749023,0
2017-10-18,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,11.176054954528809,0
2017-10-19,12.039999961853027,12.039999961853027,12.039999961853027,12.039999961853027,11.166781425476074,0
2017-10-20,12.0600004196167,12.0600004196167,12.0600004196167,12.0600004196167,11.185331344604492,0
2017-10-23,12.010000228881836,12.010000228881836,12.010000228881836,12.010000228881836,11.138957023620605,0
2017-10-24,12.029999732971191,12.029999732971191,12.029999732971191,12.029999732971191,11.157506942749023,0
2017-10-25,12.029999732971191,12.029999732971191,12.029999732971191,12.029999732971191,11.157506942749023,0
2017-10-26,11.989999771118164,11.989999771118164,11.989999771118164,11.989999771118164,11.120406150817871,0
2017-10-27,12.039999961853027,12.039999961853027,12.039999961853027,12.039999961853027,11.166781425476074,0
2017-10-30,12.020000457763672,12.020000457763672,12.020000457763672,12.020000457763672,11.148233413696289,0
2017-10-31,12.039999961853027,12.039999961853027,12.039999961853027,12.039999961853027,11.166781425476074,0
2017-11-01,12.039999961853027,12.039999961853027,12.039999961853027,12.039999961853027,11.166781425476074,0
2017-11-02,12.0600004196167,12.0600004196167,12.0600004196167,12.0600004196167,11.185331344604492,0
2017-11-03,12.079999923706055,12.079999923706055,12.079999923706055,12.079999923706055,11.203880310058594,0
2017-11-06,12.09000015258789,12.09000015258789,12.09000015258789,12.09000015258789,11.213155746459961,0
2017-11-07,12.069999694824219,12.069999694824219,12.069999694824219,12.069999694824219,11.19460678100586,0
2017-11-08,12.079999923706055,12.079999923706055,12.079999923706055,12.079999923706055,11.203880310058594,0
2017-11-09,12.039999961853027,12.039999961853027,12.039999961853027,12.039999961853027,11.166781425476074,0
2017-11-10,12.020000457763672,12.020000457763672,12.020000457763672,12.020000457763672,11.148233413696289,0
2017-11-13,12.010000228881836,12.010000228881836,12.010000228881836,12.010000228881836,11.138957023620605,0
2017-11-14,11.989999771118164,11.989999771118164,11.989999771118164,11.989999771118164,11.120406150817871,0
2017-11-15,11.930000305175781,11.930000305175781,11.930000305175781,11.930000305175781,11.0647611618042,0
2017-11-16,12.020000457763672,12.020000457763672,12.020000457763672,12.020000457763672,11.148233413696289,0
2017-11-17,12.0,12.0,12.0,12.0,11.129682540893555,0
2017-11-20,12.029999732971191,12.029999732971191,12.029999732971191,12.029999732971191,11.157506942749023,0
2017-11-21,12.09000015258789,12.09000015258789,12.09000015258789,12.09000015258789,11.213155746459961,0
2017-11-22,12.09000015258789,12.09000015258789,12.09000015258789,12.09000015258789,11.213155746459961,0
2017-11-24,12.109999656677246,12.109999656677246,12.109999656677246,12.109999656677246,11.231704711914062,0
2017-11-27,12.079999923706055,12.079999923706055,12.079999923706055,12.079999923706055,11.203880310058594,0
2017-11-28,12.149999618530273,12.149999618530273,12.149999618530273,12.149999618530273,11.268802642822266,0
2017-11-29,12.140000343322754,12.140000343322754,12.140000343322754,12.140000343322754,11.259530067443848,0
2017-11-30,12.180000305175781,12.180000305175781,12.180000305175781,12.180000305175781,11.29662799835205,0
2017-12-01,12.180000305175781,12.180000305175781,12.180000305175781,12.180000305175781,11.29662799835205,0
2017-12-04,12.140000343322754,12.140000343322754,12.140000343322754,12.140000343322754,11.259530067443848,0
2017-12-05,12.109999656677246,12.109999656677246,12.109999656677246,12.109999656677246,11.231704711914062,0
2017-12-06,12.100000381469727,12.100000381469727,12.100000381469727,12.100000381469727,11.222429275512695,0
2017-12-07,12.130000114440918,12.130000114440918,12.130000114440918,12.130000114440918,11.25025463104248,0
2017-12-08,12.180000305175781,12.180000305175781,12.180000305175781,12.180000305175781,11.29662799835205,0
2017-12-11,12.210000038146973,12.210000038146973,12.210000038146973,12.210000038146973,11.324451446533203,0
2017-12-12,12.210000038146973,12.210000038146973,12.210000038146973,12.210000038146973,11.324451446533203,0
2017-12-13,12.229999542236328,12.229999542236328,12.229999542236328,12.229999542236328,11.343001365661621,0
2017-12-14,12.0600004196167,12.0600004196167,12.0600004196167,12.0600004196167,11.185331344604492,0
2017-12-15,12.119999885559082,12.119999885559082,12.119999885559082,12.119999885559082,11.24098014831543,0
2017-12-18,12.180000305175781,12.180000305175781,12.180000305175781,12.180000305175781,11.29662799835205,0
2017-12-19,12.15999984741211,12.15999984741211,12.15999984741211,12.15999984741211,11.278078079223633,0
2017-12-20,12.149999618530273,12.149999618530273,12.149999618530273,12.149999618530273,11.268802642822266,0
2017-12-21,12.170000076293945,12.170000076293945,12.170000076293945,12.170000076293945,11.287352561950684,0
2017-12-22,12.180000305175781,12.180000305175781,12.180000305175781,12.180000305175781,11.29662799835205,0
2017-12-26,12.180000305175781,12.180000305175781,12.180000305175781,12.180000305175781,11.29662799835205,0
2017-12-27,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,11.315177917480469,0
2017-12-28,12.109999656677246,12.109999656677246,12.109999656677246,12.109999656677246,11.341399192810059,0
2017-12-29,12.069999694824219,12.069999694824219,12.069999694824219,12.069999694824219,11.303938865661621,0
2018-01-02,12.15999984741211,12.15999984741211,12.15999984741211,12.15999984741211,11.388227462768555,0
2018-01-03,12.210000038146973,12.210000038146973,12.210000038146973,12.210000038146973,11.435052871704102,0
2018-01-04,12.25,12.25,12.25,12.25,11.472514152526855,0
2018-01-05,12.3100004196167,12.3100004196167,12.3100004196167,12.3100004196167,11.528707504272461,0
2018-01-08,12.319999694824219,12.319999694824219,12.319999694824219,12.319999694824219,11.538070678710938,0
2018-01-09,12.3100004196167,12.3100004196167,12.3100004196167,12.3100004196167,11.528707504272461,0
2018-01-10,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,11.519341468811035,0
2018-01-11,12.369999885559082,12.369999885559082,12.369999885559082,12.369999885559082,11.5848970413208,0
2018-01-12,12.420000076293945,12.420000076293945,12.420000076293945,12.420000076293945,11.631726264953613,0
2018-01-16,12.380000114440918,12.380000114440918,12.380000114440918,12.380000114440918,11.59426498413086,0
2018-01-17,12.460000038146973,12.460000038146973,12.460000038146973,12.460000038146973,11.66918659210205,0
2018-01-18,12.430000305175781,12.430000305175781,12.430000305175781,12.430000305175781,11.641091346740723,0
2018-01-19,12.489999771118164,12.489999771118164,12.489999771118164,12.489999771118164,11.697279930114746,0
2018-01-22,12.550000190734863,12.550000190734863,12.550000190734863,12.550000190734863,11.753473281860352,0
2018-01-23,12.5600004196167,12.5600004196167,12.5600004196167,12.5600004196167,11.762839317321777,0
2018-01-24,12.539999961853027,12.539999961853027,12.539999961853027,12.539999961853027,11.744109153747559,0
2018-01-25,12.539999961853027,12.539999961853027,12.539999961853027,12.539999961853027,11.744109153747559,0
2018-01-26,12.630000114440918,12.630000114440918,12.630000114440918,12.630000114440918,11.82839584350586,0
2018-01-29,12.550000190734863,12.550000190734863,12.550000190734863,12.550000190734863,11.753473281860352,0
2018-01-30,12.460000038146973,12.460000038146973,12.460000038146973,12.460000038146973,11.66918659210205,0
2018-01-31,12.460000038146973,12.460000038146973,12.460000038146973,12.460000038146973,11.66918659210205,0
2018-02-01,12.460000038146973,12.460000038146973,12.460000038146973,12.460000038146973,11.66918659210205,0
2018-02-02,12.279999732971191,12.279999732971191,12.279999732971191,12.279999732971191,11.5006103515625,0
2018-02-05,11.890000343322754,11.890000343322754,11.890000343322754,11.890000343322754,11.135363578796387,0
2018-02-06,12.039999961853027,12.039999961853027,12.039999961853027,12.039999961853027,11.27584171295166,0
2018-02-07,11.979999542236328,11.979999542236328,11.979999542236328,11.979999542236328,11.219650268554688,0
2018-02-08,11.65999984741211,11.65999984741211,11.65999984741211,11.65999984741211,10.919960975646973,0
2018-02-09,11.770000457763672,11.770000457763672,11.770000457763672,11.770000457763672,11.022980690002441,0
2018-02-12,11.890000343322754,11.890000343322754,11.890000343322754,11.890000343322754,11.135363578796387,0
2018-02-13,11.90999984741211,11.90999984741211,11.90999984741211,11.90999984741211,11.154093742370605,0
2018-02-14,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,11.285207748413086,0
2018-02-15,12.140000343322754,12.140000343322754,12.140000343322754,12.140000343322754,11.369497299194336,0
2018-02-16,12.149999618530273,12.149999618530273,12.149999618530273,12.149999618530273,11.37885856628418,0
2018-02-20,12.09000015258789,12.09000015258789,12.09000015258789,12.09000015258789,11.322669982910156,0
2018-02-21,12.0600004196167,12.0600004196167,12.0600004196167,12.0600004196167,11.294573783874512,0
2018-02-22,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,11.285207748413086,0
2018-02-23,12.1899995803833,12.1899995803833,12.1899995803833,12.1899995803833,11.416321754455566,0
