Date,MCSMX_High,MCSMX_Low,MCSMX_Open,MCSMX_Close,MCSMX_Volume,MCSMX_Adj Close
2017-03-23,9.510000228881836,9.510000228881836,9.510000228881836,9.510000228881836,0.0,9.214349746704102
2017-03-24,9.489999771118164,9.489999771118164,9.489999771118164,9.489999771118164,0.0,9.19497013092041
2017-03-27,9.390000343322754,9.390000343322754,9.390000343322754,9.390000343322754,0.0,9.098078727722168
2017-03-28,9.420000076293945,9.420000076293945,9.420000076293945,9.420000076293945,0.0,9.127147674560547
2017-03-29,9.40999984741211,9.40999984741211,9.40999984741211,9.40999984741211,0.0,9.11745834350586
2017-03-30,9.390000343322754,9.390000343322754,9.390000343322754,9.390000343322754,0.0,9.098078727722168
2017-03-31,9.40999984741211,9.40999984741211,9.40999984741211,9.40999984741211,0.0,9.11745834350586
2017-04-03,9.449999809265137,9.449999809265137,9.449999809265137,9.449999809265137,0.0,9.156214714050293
2017-04-04,9.460000038146973,9.460000038146973,9.460000038146973,9.460000038146973,0.0,9.165904998779297
2017-04-05,9.529999732971191,9.529999732971191,9.529999732971191,9.529999732971191,0.0,9.23372745513916
2017-04-06,9.5,9.5,9.5,9.5,0.0,9.204660415649414
2017-04-07,9.489999771118164,9.489999771118164,9.489999771118164,9.489999771118164,0.0,9.19497013092041
2017-04-10,9.5,9.5,9.5,9.5,0.0,9.204660415649414
2017-04-11,9.4399995803833,9.4399995803833,9.4399995803833,9.4399995803833,0.0,9.146525382995605
2017-04-12,9.460000038146973,9.460000038146973,9.460000038146973,9.460000038146973,0.0,9.165904998779297
2017-04-13,9.460000038146973,9.460000038146973,9.460000038146973,9.460000038146973,0.0,9.165904998779297
2017-04-17,9.470000267028809,9.470000267028809,9.470000267028809,9.470000267028809,0.0,9.175593376159668
2017-04-18,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,0.0,9.107768058776855
2017-04-19,9.369999885559082,9.369999885559082,9.369999885559082,9.369999885559082,0.0,9.07870101928711
2017-04-20,9.470000267028809,9.470000267028809,9.470000267028809,9.470000267028809,0.0,9.175593376159668
2017-04-21,9.460000038146973,9.460000038146973,9.460000038146973,9.460000038146973,0.0,9.165904998779297
2017-04-24,9.420000076293945,9.420000076293945,9.420000076293945,9.420000076293945,0.0,9.127147674560547
2017-04-25,9.550000190734863,9.550000190734863,9.550000190734863,9.550000190734863,0.0,9.253106117248535
2017-04-26,9.5600004196167,9.5600004196167,9.5600004196167,9.5600004196167,0.0,9.262796401977539
2017-04-27,9.529999732971191,9.529999732971191,9.529999732971191,9.529999732971191,0.0,9.23372745513916
2017-04-28,9.569999694824219,9.569999694824219,9.569999694824219,9.569999694824219,0.0,9.272483825683594
2017-05-01,9.59000015258789,9.59000015258789,9.59000015258789,9.59000015258789,0.0,9.291861534118652
2017-05-02,9.65999984741211,9.65999984741211,9.65999984741211,9.65999984741211,0.0,9.359685897827148
2017-05-03,9.65999984741211,9.65999984741211,9.65999984741211,9.65999984741211,0.0,9.359685897827148
2017-05-04,9.59000015258789,9.59000015258789,9.59000015258789,9.59000015258789,0.0,9.291861534118652
2017-05-05,9.529999732971191,9.529999732971191,9.529999732971191,9.529999732971191,0.0,9.23372745513916
2017-05-08,9.579999923706055,9.579999923706055,9.579999923706055,9.579999923706055,0.0,9.282173156738281
2017-05-09,9.630000114440918,9.630000114440918,9.630000114440918,9.630000114440918,0.0,9.330618858337402
2017-05-10,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0.0,9.388752937316895
2017-05-11,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,0.0,9.408132553100586
2017-05-12,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0.0,9.379063606262207
2017-05-15,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,0.0,9.47595500946045
2017-05-16,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0.0,9.495333671569824
2017-05-17,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,0.0,9.417820930480957
2017-05-18,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0.0,9.349996566772461
2017-05-19,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,0.0,9.408132553100586
2017-05-22,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0.0,9.495333671569824
2017-05-23,9.770000457763672,9.770000457763672,9.770000457763672,9.770000457763672,0.0,9.466267585754395
2017-05-24,9.789999961853027,9.789999961853027,9.789999961853027,9.789999961853027,0.0,9.485644340515137
2017-05-25,9.819999694824219,9.819999694824219,9.819999694824219,9.819999694824219,0.0,9.514711380004883
2017-05-26,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0.0,9.495333671569824
2017-05-30,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0.0,9.553468704223633
2017-05-31,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0.0,9.601913452148438
2017-06-01,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,0.0,9.621292114257812
2017-06-02,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,0.0,9.660048484802246
2017-06-05,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,0.0,9.660048484802246
2017-06-06,10.0,10.0,10.0,10.0,0.0,9.689116477966309
2017-06-07,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0.0,9.698805809020996
2017-06-08,10.0600004196167,10.0600004196167,10.0600004196167,10.0600004196167,0.0,9.747252464294434
2017-06-09,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,0.0,9.73756217956543
2017-06-12,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0.0,9.669737815856934
2017-06-13,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,0.0,9.718183517456055
2017-06-14,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0.0,9.669737815856934
2017-06-15,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0.0,9.601913452148438
2017-06-16,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,0.0,9.611602783203125
2017-06-19,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,0.0,9.650360107421875
2017-06-20,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,0.0,9.650360107421875
2017-06-21,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0.0,9.679426193237305
2017-06-22,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,0.0,9.660048484802246
2017-06-23,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,0.0,9.660048484802246
2017-06-26,10.0600004196167,10.0600004196167,10.0600004196167,10.0600004196167,0.0,9.747252464294434
2017-06-27,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,0.0,9.718183517456055
2017-06-28,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,0.0,9.727872848510742
2017-06-29,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,0.0,9.727872848510742
2017-06-30,10.109999656677246,10.109999656677246,10.109999656677246,10.109999656677246,0.0,9.795696258544922
2017-07-03,10.170000076293945,10.170000076293945,10.170000076293945,10.170000076293945,0.0,9.853830337524414
2017-07-05,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,0.0,9.80538558959961
2017-07-06,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,0.0,9.718183517456055
2017-07-07,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,0.0,9.727872848510742
2017-07-10,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,0.0,9.73756217956543
2017-07-11,10.109999656677246,10.109999656677246,10.109999656677246,10.109999656677246,0.0,9.795696258544922
2017-07-12,10.1899995803833,10.1899995803833,10.1899995803833,10.1899995803833,0.0,9.873208045959473
2017-07-13,10.260000228881836,10.260000228881836,10.260000228881836,10.260000228881836,0.0,9.941034317016602
2017-07-14,10.3100004196167,10.3100004196167,10.3100004196167,10.3100004196167,0.0,9.989480018615723
2017-07-17,10.279999732971191,10.279999732971191,10.279999732971191,10.279999732971191,0.0,9.960411071777344
2017-07-18,10.3100004196167,10.3100004196167,10.3100004196167,10.3100004196167,0.0,9.989480018615723
2017-07-19,10.420000076293945,10.420000076293945,10.420000076293945,10.420000076293945,0.0,10.09605884552002
2017-07-20,10.390000343322754,10.390000343322754,10.390000343322754,10.390000343322754,0.0,10.066990852355957
2017-07-21,10.369999885559082,10.369999885559082,10.369999885559082,10.369999885559082,0.0,10.047613143920898
2017-07-24,10.369999885559082,10.369999885559082,10.369999885559082,10.369999885559082,0.0,10.047613143920898
2017-07-25,10.390000343322754,10.390000343322754,10.390000343322754,10.390000343322754,0.0,10.066990852355957
2017-07-26,10.34000015258789,10.34000015258789,10.34000015258789,10.34000015258789,0.0,10.018546104431152
2017-07-27,10.359999656677246,10.359999656677246,10.359999656677246,10.359999656677246,0.0,10.037924766540527
2017-07-28,10.289999961853027,10.289999961853027,10.289999961853027,10.289999961853027,0.0,9.970100402832031
2017-07-31,10.390000343322754,10.390000343322754,10.390000343322754,10.390000343322754,0.0,10.066990852355957
2017-08-01,10.369999885559082,10.369999885559082,10.369999885559082,10.369999885559082,0.0,10.047613143920898
2017-08-02,10.369999885559082,10.369999885559082,10.369999885559082,10.369999885559082,0.0,10.047613143920898
2017-08-03,10.34000015258789,10.34000015258789,10.34000015258789,10.34000015258789,0.0,10.018546104431152
2017-08-04,10.369999885559082,10.369999885559082,10.369999885559082,10.369999885559082,0.0,10.047613143920898
2017-08-07,10.470000267028809,10.470000267028809,10.470000267028809,10.470000267028809,0.0,10.144503593444824
2017-08-08,10.520000457763672,10.520000457763672,10.520000457763672,10.520000457763672,0.0,10.192950248718262
2017-08-09,10.5600004196167,10.5600004196167,10.5600004196167,10.5600004196167,0.0,10.231707572937012
2017-08-10,10.460000038146973,10.460000038146973,10.460000038146973,10.460000038146973,0.0,10.13481616973877
2017-08-11,10.350000381469727,10.350000381469727,10.350000381469727,10.350000381469727,0.0,10.028236389160156
2017-08-14,10.59000015258789,10.59000015258789,10.59000015258789,10.59000015258789,0.0,10.260773658752441
2017-08-15,10.5600004196167,10.5600004196167,10.5600004196167,10.5600004196167,0.0,10.231707572937012
2017-08-16,10.640000343322754,10.640000343322754,10.640000343322754,10.640000343322754,0.0,10.309219360351562
2017-08-17,10.5600004196167,10.5600004196167,10.5600004196167,10.5600004196167,0.0,10.231707572937012
2017-08-18,10.5600004196167,10.5600004196167,10.5600004196167,10.5600004196167,0.0,10.231707572937012
2017-08-21,10.609999656677246,10.609999656677246,10.609999656677246,10.609999656677246,0.0,10.280152320861816
2017-08-22,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,0.0,10.31890869140625
2017-08-23,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,0.0,10.31890869140625
2017-08-24,10.779999732971191,10.779999732971191,10.779999732971191,10.779999732971191,0.0,10.444866180419922
2017-08-25,10.850000381469727,10.850000381469727,10.850000381469727,10.850000381469727,0.0,10.51269245147705
2017-08-28,10.890000343322754,10.890000343322754,10.890000343322754,10.890000343322754,0.0,10.551447868347168
2017-08-29,11.039999961853027,11.039999961853027,11.039999961853027,11.039999961853027,0.0,10.696784019470215
2017-08-30,11.130000114440918,11.130000114440918,11.130000114440918,11.130000114440918,0.0,10.783987045288086
2017-08-31,11.210000038146973,11.210000038146973,11.210000038146973,11.210000038146973,0.0,10.861499786376953
2017-09-01,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,0.0,10.890565872192383
2017-09-05,11.289999961853027,11.289999961853027,11.289999961853027,11.289999961853027,0.0,10.939011573791504
2017-09-06,11.34000015258789,11.34000015258789,11.34000015258789,11.34000015258789,0.0,10.987457275390625
2017-09-07,11.449999809265137,11.449999809265137,11.449999809265137,11.449999809265137,0.0,11.094037055969238
2017-09-08,11.420000076293945,11.420000076293945,11.420000076293945,11.420000076293945,0.0,11.064970970153809
2017-09-11,11.399999618530273,11.399999618530273,11.399999618530273,11.399999618530273,0.0,11.045592308044434
2017-09-12,11.510000228881836,11.510000228881836,11.510000228881836,11.510000228881836,0.0,11.152173042297363
2017-09-13,11.5600004196167,11.5600004196167,11.5600004196167,11.5600004196167,0.0,11.200618743896484
2017-09-14,11.609999656677246,11.609999656677246,11.609999656677246,11.609999656677246,0.0,11.249063491821289
2017-09-15,11.65999984741211,11.65999984741211,11.65999984741211,11.65999984741211,0.0,11.297510147094727
2017-09-18,11.6899995803833,11.6899995803833,11.6899995803833,11.6899995803833,0.0,11.326576232910156
2017-09-19,11.619999885559082,11.619999885559082,11.619999885559082,11.619999885559082,0.0,11.258752822875977
2017-09-20,11.770000457763672,11.770000457763672,11.770000457763672,11.770000457763672,0.0,11.40408992767334
2017-09-21,11.779999732971191,11.779999732971191,11.779999732971191,11.779999732971191,0.0,11.413778305053711
2017-09-22,11.779999732971191,11.779999732971191,11.779999732971191,11.779999732971191,0.0,11.413778305053711
2017-09-25,11.479999542236328,11.479999542236328,11.479999542236328,11.479999542236328,0.0,11.1231050491333
2017-09-26,11.430000305175781,11.430000305175781,11.430000305175781,11.430000305175781,0.0,11.074660301208496
2017-09-27,11.529999732971191,11.529999732971191,11.529999732971191,11.529999732971191,0.0,11.171550750732422
2017-09-28,11.4399995803833,11.4399995803833,11.4399995803833,11.4399995803833,0.0,11.084348678588867
2017-09-29,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,0.0,11.239375114440918
2017-10-02,11.680000305175781,11.680000305175781,11.680000305175781,11.680000305175781,0.0,11.316887855529785
2017-10-03,11.729999542236328,11.729999542236328,11.729999542236328,11.729999542236328,0.0,11.365333557128906
2017-10-04,11.819999694824219,11.819999694824219,11.819999694824219,11.819999694824219,0.0,11.452534675598145
2017-10-05,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,0.0,11.500980377197266
2017-10-06,11.930000305175781,11.930000305175781,11.930000305175781,11.930000305175781,0.0,11.55911636352539
2017-10-09,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,0.0,11.500980377197266
2017-10-10,11.9399995803833,11.9399995803833,11.9399995803833,11.9399995803833,0.0,11.568803787231445
2017-10-11,11.930000305175781,11.930000305175781,11.930000305175781,11.930000305175781,0.0,11.55911636352539
2017-10-12,11.979999542236328,11.979999542236328,11.979999542236328,11.979999542236328,0.0,11.607561111450195
2017-10-13,12.0600004196167,12.0600004196167,12.0600004196167,12.0600004196167,0.0,11.685074806213379
2017-10-16,12.0,12.0,12.0,12.0,0.0,11.62693977355957
2017-10-17,11.890000343322754,11.890000343322754,11.890000343322754,11.890000343322754,0.0,11.52035903930664
2017-10-18,11.9399995803833,11.9399995803833,11.9399995803833,11.9399995803833,0.0,11.568803787231445
2017-10-19,11.890000343322754,11.890000343322754,11.890000343322754,11.890000343322754,0.0,11.52035903930664
2017-10-20,11.979999542236328,11.979999542236328,11.979999542236328,11.979999542236328,0.0,11.607561111450195
2017-10-23,12.020000457763672,12.020000457763672,12.020000457763672,12.020000457763672,0.0,11.646318435668945
2017-10-24,11.949999809265137,11.949999809265137,11.949999809265137,11.949999809265137,0.0,11.578493118286133
2017-10-25,11.970000267028809,11.970000267028809,11.970000267028809,11.970000267028809,0.0,11.597871780395508
2017-10-26,12.010000228881836,12.010000228881836,12.010000228881836,12.010000228881836,0.0,11.636629104614258
2017-10-27,11.930000305175781,11.930000305175781,11.930000305175781,11.930000305175781,0.0,11.55911636352539
2017-10-30,11.850000381469727,11.850000381469727,11.850000381469727,11.850000381469727,0.0,11.481602668762207
2017-10-31,11.989999771118164,11.989999771118164,11.989999771118164,11.989999771118164,0.0,11.617249488830566
2017-11-01,11.970000267028809,11.970000267028809,11.970000267028809,11.970000267028809,0.0,11.597871780395508
2017-11-02,11.960000038146973,11.960000038146973,11.960000038146973,11.960000038146973,0.0,11.588183403015137
2017-11-03,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,0.0,11.530047416687012
2017-11-06,11.930000305175781,11.930000305175781,11.930000305175781,11.930000305175781,0.0,11.55911636352539
2017-11-07,11.949999809265137,11.949999809265137,11.949999809265137,11.949999809265137,0.0,11.578493118286133
2017-11-08,11.970000267028809,11.970000267028809,11.970000267028809,11.970000267028809,0.0,11.597871780395508
2017-11-09,11.960000038146973,11.960000038146973,11.960000038146973,11.960000038146973,0.0,11.588183403015137
2017-11-10,12.029999732971191,12.029999732971191,12.029999732971191,12.029999732971191,0.0,11.656006813049316
2017-11-13,12.109999656677246,12.109999656677246,12.109999656677246,12.109999656677246,0.0,11.733519554138184
2017-11-14,12.029999732971191,12.029999732971191,12.029999732971191,12.029999732971191,0.0,11.656006813049316
2017-11-15,11.930000305175781,11.930000305175781,11.930000305175781,11.930000305175781,0.0,11.55911636352539
2017-11-16,11.979999542236328,11.979999542236328,11.979999542236328,11.979999542236328,0.0,11.607561111450195
2017-11-17,11.880000114440918,11.880000114440918,11.880000114440918,11.880000114440918,0.0,11.510669708251953
2017-11-20,11.9399995803833,11.9399995803833,11.9399995803833,11.9399995803833,0.0,11.568803787231445
2017-11-21,11.989999771118164,11.989999771118164,11.989999771118164,11.989999771118164,0.0,11.617249488830566
2017-11-22,11.949999809265137,11.949999809265137,11.949999809265137,11.949999809265137,0.0,11.578493118286133
2017-11-24,11.930000305175781,11.930000305175781,11.930000305175781,11.930000305175781,0.0,11.55911636352539
2017-11-27,11.84000015258789,11.84000015258789,11.84000015258789,11.84000015258789,0.0,11.471912384033203
2017-11-28,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,0.0,11.530047416687012
2017-11-29,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,0.0,11.530047416687012
2017-11-30,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,0.0,11.530047416687012
2017-12-01,11.829999923706055,11.829999923706055,11.829999923706055,11.829999923706055,0.0,11.462224960327148
2017-12-04,11.770000457763672,11.770000457763672,11.770000457763672,11.770000457763672,0.0,11.40408992767334
2017-12-05,11.649999618530273,11.649999618530273,11.649999618530273,11.649999618530273,0.0,11.287819862365723
2017-12-06,10.770000457763672,10.770000457763672,10.770000457763672,10.770000457763672,0.0,10.538299560546875
2017-12-07,10.779999732971191,10.779999732971191,10.779999732971191,10.779999732971191,0.0,10.548083305358887
2017-12-08,10.970000267028809,10.970000267028809,10.970000267028809,10.970000267028809,0.0,10.733996391296387
2017-12-11,11.180000305175781,11.180000305175781,11.180000305175781,11.180000305175781,0.0,10.939478874206543
2017-12-12,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0.0,10.910123825073242
2017-12-13,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,0.0,10.9590482711792
2017-12-14,11.289999961853027,11.289999961853027,11.289999961853027,11.289999961853027,0.0,11.047112464904785
2017-12-15,11.289999961853027,11.289999961853027,11.289999961853027,11.289999961853027,0.0,11.047112464904785
2017-12-18,11.279999732971191,11.279999732971191,11.279999732971191,11.279999732971191,0.0,11.03732681274414
2017-12-19,11.369999885559082,11.369999885559082,11.369999885559082,11.369999885559082,0.0,11.125391960144043
2017-12-20,11.420000076293945,11.420000076293945,11.420000076293945,11.420000076293945,0.0,11.17431640625
2017-12-21,11.5,11.5,11.5,11.5,0.0,11.252594947814941
2017-12-22,11.6899995803833,11.6899995803833,11.6899995803833,11.6899995803833,0.0,11.438507080078125
2017-12-26,11.65999984741211,11.65999984741211,11.65999984741211,11.65999984741211,0.0,11.40915298461914
2017-12-27,11.720000267028809,11.720000267028809,11.720000267028809,11.720000267028809,0.0,11.467862129211426
2017-12-28,11.8100004196167,11.8100004196167,11.8100004196167,11.8100004196167,0.0,11.555926322937012
2017-12-29,11.890000343322754,11.890000343322754,11.890000343322754,11.890000343322754,0.0,11.634204864501953
2018-01-02,12.210000038146973,12.210000038146973,12.210000038146973,12.210000038146973,0.0,11.947319984436035
2018-01-03,12.380000114440918,12.380000114440918,12.380000114440918,12.380000114440918,0.0,12.113662719726562
2018-01-04,12.420000076293945,12.420000076293945,12.420000076293945,12.420000076293945,0.0,12.152802467346191
2018-01-05,12.489999771118164,12.489999771118164,12.489999771118164,12.489999771118164,0.0,12.221295356750488
2018-01-08,12.539999961853027,12.539999961853027,12.539999961853027,12.539999961853027,0.0,12.270220756530762
2018-01-09,12.59000015258789,12.59000015258789,12.59000015258789,12.59000015258789,0.0,12.319145202636719
2018-01-10,12.489999771118164,12.489999771118164,12.489999771118164,12.489999771118164,0.0,12.221295356750488
2018-01-11,12.420000076293945,12.420000076293945,12.420000076293945,12.420000076293945,0.0,12.152802467346191
2018-01-12,12.550000190734863,12.550000190734863,12.550000190734863,12.550000190734863,0.0,12.28000545501709
2018-01-16,12.350000381469727,12.350000381469727,12.350000381469727,12.350000381469727,0.0,12.084308624267578
2018-01-17,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,0.0,12.133232116699219
2018-01-18,12.489999771118164,12.489999771118164,12.489999771118164,12.489999771118164,0.0,12.221295356750488
2018-01-19,12.609999656677246,12.609999656677246,12.609999656677246,12.609999656677246,0.0,12.338714599609375
2018-01-22,12.779999732971191,12.779999732971191,12.779999732971191,12.779999732971191,0.0,12.505057334899902
2018-01-23,12.84000015258789,12.84000015258789,12.84000015258789,12.84000015258789,0.0,12.563766479492188
2018-01-24,12.899999618530273,12.899999618530273,12.899999618530273,12.899999618530273,0.0,12.622475624084473
2018-01-25,12.84000015258789,12.84000015258789,12.84000015258789,12.84000015258789,0.0,12.563766479492188
2018-01-26,12.970000267028809,12.970000267028809,12.970000267028809,12.970000267028809,0.0,12.690970420837402
2018-01-29,12.970000267028809,12.970000267028809,12.970000267028809,12.970000267028809,0.0,12.690970420837402
2018-01-30,12.760000228881836,12.760000228881836,12.760000228881836,12.760000228881836,0.0,12.48548698425293
2018-01-31,12.930000305175781,12.930000305175781,12.930000305175781,12.930000305175781,0.0,12.651830673217773
2018-02-01,12.859999656677246,12.859999656677246,12.859999656677246,12.859999656677246,0.0,12.583335876464844
2018-02-02,12.789999961853027,12.789999961853027,12.789999961853027,12.789999961853027,0.0,12.514842987060547
